"Participant_ID","Ack","App_Name","At_Home","Current_Activity","Responsiveness","Goal_Alignment","Intervention_Type","Sleepiness","Valence","Satisfaction","Agency","Multitasking","Social_Situation","Stress","Timestamp","Usefulness","Gender","Age","Hour","Weekday","Reactance","Impulsivity","Anxiety","Self-Control","FoMo"
55,TRUE,"Instagram",TRUE,-3,15,5,"Vibration",4,3,3,3,"No","alone",0,"2025-03-16 4:17:13",5,"Male",28,4,FALSE,3.8,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,151,5,"SpotOverlay",5,3,3,2,"No","alone",0,"2025-03-17 3:37:39",4,"Male",28,3,TRUE,4.2,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,204,5,"SpotOverlay",4,3,1,1,"No","alone",0,"2025-03-19 3:16:33",5,"Male",28,3,TRUE,4,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,34,5,"Vibration",7,3,3,3,"No","alone",0,"2025-03-19 9:38:13",5,"Male",28,9,TRUE,4.2,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,16,5,"Pop-Up",6,3,4,5,"No","alone",0,"2025-03-19 3:32:19",5,"Male",28,3,TRUE,3.6,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,109,5,"Vibration",7,3,3,3,"No","alone",0,"2025-03-19 9:22:03",4,"Male",28,9,TRUE,4.2,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-2,3548,5,"Pop-Up",4,3,4,4,"Yes","alone",0,"2025-03-19 10:52:50",5,"Male",28,10,TRUE,4.2,2.6,1.8,2,3.8
55,TRUE,NA,TRUE,-3,0,3,"Vibration",6,3,4,4,"Yes","alone",0,"2025-03-18 23:57:03",2,"Male",28,23,TRUE,3,2.6,1.8,2,3.8
55,TRUE,NA,TRUE,-3,0,4,"SpotOverlay",4,3,4,6,"Yes","friends",0,"2025-03-19 21:24:46",1,"Male",28,21,TRUE,3,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,190,6,"SpotOverlay",1,3,2,2,"No","alone",0,"2025-03-15 13:16:17",5,"Male",28,13,FALSE,5,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,1390,2,"Pop-Up",7,3,3,5,"No","alone",1,"2025-03-14 11:03:36",1,"Male",28,11,TRUE,3,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,61,5,"Vibration",5,3,2,3,"No","alone",1,"2025-03-14 8:20:58",5,"Male",28,8,TRUE,3.8,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,132,6,"SpotOverlay",4,3,3,1,"No","alone",1,"2025-03-14 3:10:40",5,"Male",28,3,TRUE,3.2,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,190,5,"SpotOverlay",4,3,4,4,"No","friends",6,"2025-03-15 13:16:17",5,"Male",28,13,FALSE,3.4,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,504,4,"Pop-Up",2,3,4,5,"No","alone",1,"2025-03-13 11:28:44",4,"Male",28,11,TRUE,5,2.6,1.8,2,3.8
55,TRUE,NA,TRUE,-3,0,4,"Pop-Up",5,3,4,4,"Yes","alone",5,"2025-03-13 1:23:16",4,"Male",28,1,TRUE,3,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,1799,5,"Pop-Up",7,3,4,4,"No","alone",0,"2025-03-14 9:06:57",4,"Male",28,9,TRUE,3.2,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,48,5,"Vibration",3,3,3,3,"No","alone",2,"2025-03-13 3:53:55",5,"Male",28,3,TRUE,3.4,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,1432,5,"Pop-Up",2,3,4,1,"No","alone",1,"2025-03-13 11:03:38",5,"Male",28,11,TRUE,5,2.6,1.8,2,3.8
55,TRUE,"Instagram",TRUE,-3,45,5,"Vibration",8,3,2,2,"No","alone",0,"2025-03-14 10:24:32",5,"Male",28,10,TRUE,3.6,2.6,1.8,2,3.8
